Column1,Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum,FormationNew
711,1389,USA,WY,Albany,Cretaceous,"Mesaverde formation, from soft tan sandstone about 350' below base of Pine Ridge sandstone",Campanian,NA,,"East side of gulch, 2.6 miles southeast of Rock River, near centre of NW¼NW¼ sec.16, T. 20N., R. 76W.","Placenticeras, Inoceramus",,"G.R. Scott, W. A. Cobban",5/29/1957,,Rock River ,,41.71351,-105.94525,PP 667,,02/18/2014,"Placenticeras, Inoceramus",,Mesaverde
712,4578,USA,WY,Carbon,Cretaceous,"Mesaverde Formation,15 feet above base.",Campanian,NA,,"SE¼NW¼SW¼ sec. 14, T. 24 N., R. 89 W.",Ethmocardium sp.,,M. W. Reynolds,6/14/1964,OF-64-10D,Separation Rim,,42.04871,-107.42402,,,02/18/2014,Ethmocardium sp.,,Mesaverde
721,5193,USA,WY,Natrona,Cretaceous,Middle unnamed member of Mesaverde formation,Campanian,NA,,"NW¼SW¼ sec. 5, T. 33 N., R. 83 W.","Plesielliptio priscus (Meek & Hayden), Corbula sp., sphaerium sp., Viviparus sp.",,W. H. Laraway,1965,CD-66-2D,Poison spider,,42.85598,-106.82672,,,02/18/2014,"Plesielliptio priscus (Meek & Hayden), Corbula sp., sphaerium sp., Viviparus sp.",,Mesaverde
905,3367,USA,WY,Carbon,Cretaceous,Sandstone immediately below lower nonmarine sequence in Mesaverde Formation; about 600 feet above RW - 31,Campanian,NA,,"SW1/4 NE1/4 SE1/4 sec. 33, T. 20 N., R. 78 W.","Pachymya? Sp., Baculites sp.",,A. D. Zapp,09/06/1961,"OF-61-3D, 5D",,,41.66059,-106.16059,,,02/18/2014,"Pachymya? Sp., Baculites sp.",,Mesaverde
1028,1672,USA,WY,Washakie,Cretaceous,"Top of bed 10, about 180 feet above base of Mesaverde formation",Campanian,NA,,"NE¼ sec. 23, T. 44 N., R. 94 W.",Scapanorhynchus raphiodon,,G. H. Horn,8/31/1957,,Neiber,,43.77116,-108.10104,,,02/18/2014,Scapanorhynchus raphiodon,,Mesaverde
579,7060,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 200 ft below Morapos Sandstone Member.",,NA,,"Center of the SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites sp.,Cremnoceramus deformis-crassus-inconstans,"Gill, Blanchard and Pipiringos",7/29/1969,RME-69-18D,Axial ,,40.38006,-107.80504,,,02/18/2014,Baculites sp.,69M-566,Morapos
580,7160,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 200 ft below Morapos Sandstone Member.",Campanian,NA,,"Center of the SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites sp.,,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,Axial ,,40.38018,-107.80505,,,02/18/2014,Baculites sp.,,Morapos
584,7059,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 400 ft below Morapos Sandstone Member.","Campanian, middle",NA,,"SW1/4SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites asperiformis Meek.,,"Gill, Blanchard and Pipiringos",7/29/1969,CD-69-16D,Axial ,,40.37829,-107.80732,,,02/18/2014,Baculites asperiformis Meek.,BH-23-69,Morapos
585,7159,USA,CO,Moffat,Cretaceous,"Mancos Shale, about 400 ft below Morapos Sandstone Member.","Campanian, middle",NA,,"SW1/4SW1/4 sec. 14, T. 5 N., R 93 W.",Baculites asperiformis Meek.,,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,Axial ,,40.37849,-107.80781,MF-1548,,02/18/2014,Baculites asperiformis Meek.,,Morapos
595,7163,USA,CO,Moffat,Cretaceous,"Mancos Shale, float from Morapos Sandstone Member.",Campanian,NA,,"Center of sec. 23, T. 5 N., R 93 W.",Baculites sp.,,J. G. Gill ,1969,OF-69-18D,Axial ,,40.36928,-107.80142,,,02/18/2014,Baculites sp.,,Morapos
628,7106,USA,CO,Rio Blanco,Cretaceous,"Mancos Shale, from just below Morapos Sandstone Member.",Campanian,NA,,"NW1/4 SE1/4 sec. 15, T 22 N, R 87 W",Baculites sp.,,Gill and Blanchard,8/30/1969,OF-69-13D,Meeker ,,41.8756,-107.20381,,,02/18/2014,Baculites sp.,MF-69-232,Morapos
630,7154,USA,CO,Moffat,Cretaceous,"Mancos Shale, from large orange-weathering sandy limestone concretions in sandy shale unit above D7151 and below Morapos Sandstone Member.","Campanian, middle",NA,,"NE1/4NE1/4 sec. 26, T. 5 N., R 93 W",Baculites asperiformis Meek.,,Gill and Blanchard,7/29/1969,OF-69-18D,Axial ,,40.36037,-107.79363,,,02/18/2014,Baculites asperiformis Meek.,,Morapos
305,58,USA,CO,Jefferson,Cretaceous,Conspicuous ledges in yellow chalk about 50' below top of Niobrara formation,Campanian,NA,,"East-facing hillside 0.7 mile north of Kassler, near center of the SE1/4 NE1/4 sec.27, T.6S., R.69W.",Baculites,,"G.R. Scott, W.A. Cobban",10/06/1954,"EG-54-3D, 4D",Littleton ,,39.50172,-105.09402,,,02/18/2014,Baculites,,Niobrara
397,1793,USA,WY,Larimer,Cretaceous,From limestone concretions 12' above another similar bed near top of Niobrara fm.,Campanian,NA,,"Near top of hill north of U.S. 85 A 2.4 miles from State line in NE1/4 NW1/4 sec. 32, T. 39 N., R. 60 W., Niobrara Co., Wyo.",Baculites,Lopha sannionis,W. A. Cobban,08/07/1958,,,Carter Lake Reservoir,40.3303,-105.1261,,,02/18/2014,Baculites,,Niobrara
515,6067,USA,CO,Pueblo,Upper Cretaceous,"Lower limestone unit, Smoky Hill shale member of Niobrara Fm.",Campanian,NA,,"Sewer trench in NW¼NW¼ sec. 10, T. 21 S., R. 65 W.",Inoceramus,,Ray Foster,1963,,Southwest Pueblo,,38.24156,-104.65984,,,02/18/2014,Inoceramus,,Niobrara
725,8871,USA,CO,Pueblo,Upper Cretaceous,"Niobrara Fm, from lower limestone unit of Smoky Hill Member",Campanian,NA,,"N1/2SW1/4 and SE1/4 NW1/4 sec.8,T.21S.,R68W.",Pseudobaculites,,G.R. Scott,6/22/1970,,Wetmore  ,Wetmore,38.2391,-105.0215,MF-548,,03/06/2014,Pseudobaculites,70 SF 66,Niobrara
726,9059,USA,CO,Pueblo ,Upper Cretaceous,"Niobrara Fm., from middle shale unit of Smoky Hill Member",Campanian,NA,,"NW1/4SW1/4 sec. 23, T. 23 S., R. 62 W.",Rudist,,Scott,5/14/1970,,,,38.20408,-104.31103,,,02/18/2014,Rudist,,Niobrara
727,1549,USA,CO,Jefferson,Cretaceous,"Niobrara Fm., Smoky Hill chalk-chalky ls. About 10-15' above Ft. Hays ls.",Campanian,NA,,"NE¼NE¼SE¼ sec. 16, T. 6 S., R. 69 W.","Inoceramus, Ostrea congesta",,G.R. Scott,9/23/1957,,Littleton,,39.52762,-105.11203,,,02/18/2014,"Inoceramus, Ostrea congesta",,Niobrara
728,3266,USA,CO,Otero,Cretaceous,"Niobrara Fm., Smoky Hill shale member","Campanian, Lower about 81.7 MY",NA,,"Small bedrock spur in NE1/4SW1/4NW1/4 sec. 23, T. 23 S., R. 59 W. chalky limestone 84' below top","Inoceramus sp., Ostrea Baculites cf. haresi, Scaphites cf. hippocrepis, Haresiceras placentiforme ",Scaphites hippocrepis,W. A. Cobban and G.R. Scott ,10/12/1961,0,Elder ,,38.0357,-103.9835,"PP 450 B, PP 454-I, Sp.Paper in Paleo #64",,02/18/2014,"Inoceramus sp., Ostrea Baculites cf. haresi, Scaphites cf. hippocrepis, Haresiceras placentiforme ",,Niobrara
729,1095,USA,CO,Jefferson,Cretaceous,Niobrara formation 284 feet above base of Smoky Hill member,,NA,,"North of Deer Creek NE1/4SW1/4 sec.4, T.6 S., 69 W.","Inoceramus sp., Ostrea congesta","Mytiloides nodosoites, M. mytiloides",W.A. Cobban,10/19/1956,0,Littleton ,,39.5565,-105.12337,,,02/18/2014,"Inoceramus sp., Ostrea congesta",,Niobrara
730,13310,USA,CO,Pueblo,Upper Cretaceous ,Niobrara Formation from lower part of shale and limestone unit of Smoky Hill Chalky Shale Member ,,NA,,"At abandoned limestone quarry in the SW1/4 NE1/4 SW1/4 sec. 33, T. 20 S., R. 66 W.",Cremnoceramus  ,,W. A. Cobban ,07/08/1992,0,Swallows   ,,38.26325,-104.78644,,,02/18/2014,Cremnoceramus  ,,Niobrara
731,11378,USA,NM,Colfax,Cretaceous,"Niobrara Formation, above base of Smoky Hill Member ",Campanian,NA,,"East side of hill in SW1/4 NW1/4 sec. 2, T. 28 N., R. 26 E.",Phlycticrioceras oregonense ,,G.R. Scott and Juanita Scott,09/12/1980,0,Mesa Large  ,,36.6904,-104.1502,,,02/18/2014,Phlycticrioceras oregonense ,,Niobrara
732,14156,USA,NE,Cedar,Cretaceous ,"Niobrara Formation, from ~30' of Smoky Hill Member",Campanian,NA,,"Four miles northwest of St. Helena. Road cut in SW1/4 sec. 9, T.33 N., R. 1E. ",Haplosoapha grandis,,T.S. Dyman,Jul-03,,St. Helena,Menominee,42.8471,-97.32212,,,02/18/2014,,,Niobrara
733,11388,USA,NM,Colfax,Cretaceous,"Niobrara Formation, from limestone concretions in platy shale","Santonian, Upper.  83.91 MY",NA,,"West bank of Canadian River in center sec. 7, T. 27 N., R. 23 E.",Desmoscaphites bassleri,,Scott,9/16/1980,0,Maxwell  ,,36.5884,-104.5323,,,02/18/2014,Desmoscaphites bassleri,,Niobrara
734,13454,USA,CO,Grand,Cretaceous ,"Niobrara Formation, from ridge-forming unit of limestone 4 sh. in Smoky Hill Member ","Campanian, Lower. about 80.9 MY",NA,,"Cut on US Highway 40 in the SE1/4 SE1/4 SE1/4 sec. 23, T. 2 N., R. 81 W.","Clioscaphites chotoauensis?, Baculites sp. (smooth), Magadiceramus sp",,R. O' Donnell and W. A. Cobban ,9/17/1993,0,Kremmling   ,Kremmling,40.1204,-106.4294,,,02/18/2014,"Clioscaphites chotoauensis?, Baculites sp. (smooth), Magadiceramus sp",,Niobrara
735,13147,USA,CO,Pueblo,Upper Cretaceous,"Niobrara Formation, from shale and limestone unit of Smoky Hill Member ",,NA,,"North of Peak Creek in SW1/4 SW1/4 sec. 33, T. 20 S., R. 66 W.",Cremnoceramus deformis ,Cremnoceramus deformis-crassus-inconstans,Cobban,10/27/1990,0,Swallows ,,38.26086,-104.7896,,,02/18/2014,Cremnoceramus deformis ,,Niobrara
736,11411,USA,NM,Colfax,Cretaceous,"Niobrara Formation, from shaly limestone in Smoky Hill Member ",Campanian,NA,,"NE1/4 SW1/4 SW1/4 sec. 16, T. 28 N., R. 26 E.",Inoceramus sp,,Scott,9/29/1980,0,Mesa Larga  ,Mesa Larga,36.6564,-104.1832,,,02/18/2014,Inoceramus sp,,Niobrara
737,13151,USA,CO,Pueblo,Upper Cretaceous,"Niobrara Formation, from upper orange chalk member","Campanian, Lower. about 80.9 MY",NA,,"Silage pit in NW1/4 NW1/4 NW1/4 sec. 24, T. 21 S., R. 64 W.",Baculites sp. (smooth),,Cobban,11/25/1990,0,SE Pueblo ,,38.21154,-104.51441,,,02/18/2014,Baculites sp. (smooth),,Niobrara
738,13238,USA,CO,Pueblo,Upper Cretaceous,"Niobrara Formation, from upper part of lower shale unit of Smoky Hill Member ",,NA,,"NE1/4 NE1/4 sec. 32, T. 20 S., R. 65 W.",Inoceramus ,,Cobban,11/08/1991,0,Northwest Pueblo ,,38.27063,-104.68348,,,02/18/2014,Inoceramus ,,Niobrara
739,3646,USA,NM,Colfax,Cretaceous,Niobrara Formation.,Campanian,NA,Scaphites hippocrepis,"Stream cut in NW1/4 sec. 6, T. 27 N., R. 22 E.",Inoceramus simpsoni.,Scaphites hippocrepis,G.R. Scott. ,4/16/1962,,,,36.6063,-104.5392,,,02/18/2014,Inoceramus simpsoni.,,Niobrara
740,7109,USA,WY,Carbon,Cretaceous,"Niobrara Shale, upper",,NA,,"NW1/4 SW1/4 sec. 34, T 23 N, R 87 W",Desmoscaphites erdmanni Cobban,,E.A. Merewether,08/04/1969,OF-69-13D,Rawlins NW,,41.92621,-107.21352,,,02/18/2014,Crassostrea sp.,MF-69-280,Niobrara
741,6627,USA,WY,Carbon,Cretaceous,"Niobrara Shale, uppermost part.",Campanian,NA,,"SE¼SW¼NW¼ sec. 22, T. 25 N., R. 85 W., Carbon Co.,",Inoceramus sp. Ostrea congesta Conrad,,E.A. Merewether,5/21/1905,OF-68-11D,Seminoe Dam SW ,,42.12372,-106.99468,,,02/18/2014,Inoceramus sp. Ostrea congesta Conrad,,Niobrara
908,6066,USA,CO,Pueblo,Upper Cretaceous,Shale and limestone unit of Smoky Hill shale member of Niobrara Fm.,Campanian,NA,,"East side of st. Charles Flood ditch in NW¼ SE¼ NW¼ sec. 7, T. 22 S., R. 65 W., From bed 4 in unit",Inoceramus,,G.R. Scott,9/21/1967,,Southwest Pueblo,,38.15189,-104.71237,,,02/18/2014,Inoceramus,,Niobrara
916,13400,USA,CO,Archuleta,Cretaceous,"Smoky Hill Member of Niobrara Formation, 30 - 46' above base ",Campanian,NA,,"Highway 84 in the NW1/4 NE1/4 sec. 30, T. 35 N., R. 1 W. ",Volviceramus grandis (Conrad) ,,Cobban,5/27/1993,0,Serviceberry Mtn.  ,,37.2454,-106.99021,,,02/18/2014,Volviceramus grandis (Conrad) ,,Niobrara
924,6075,USA,CO,Pueblo,Upper Cretaceous,"Smoky Hill shale member of Niobrara Fm.,",Campanian,NA,,"Cliff in SE¼SE¼ sec. 6, T. 22 S., R. 64 W.",Inoceramus cordiformis,,G.R. Scott,10/09/1967,,SE Pueblo ,,38.15692,-104.59263,,,02/18/2014,Inoceramus cordiformis,,Niobrara
925,3955,USA,CO,Huerfano,Cretaceous,"Smoky Hill Shale Member, Niobrara Fm.",Campanian,NA,,"W1/2 sec. 35, T. 29 S., R. 65 W.",Inoceramus cordiformis,,G.R. Scott & Juanita Scott,10/12/1962,,Walsenburg ,,37.47726,-104.6432,,,02/18/2014,Inoceramus cordiformis,,Niobrara
926,3921,USA,CO,Pueblo,Upper Cretaceous,"Smoky Hill Shale Member, Niobrara Formation.",Campanian,NA,,"SW1/4NE1/4NE1/4 sec. 23, T. 21 S., R. 66 W.",Scaphites  sp.,,G.R. Scott ,08/01/1962,,Pueblo 4 NW ,,38.21162,-104.73996,PP 454-L,,02/18/2014,Scaphites ,,Niobrara
927,3476,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"East flank of Rock Canyon arch in gully in NE 1/4 NE 1/4 sec.32, T.20S., R.65W.","Inoceramus (Inoceramus) sp.,  Ostrea sp., Baculites asper Morton",,G.R. Scott,7/29/1961,0,Pueblo 1 SW ,,38.27029,-104.68354,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus (Inoceramus) sp.,  Ostrea sp., Baculites asper",,Niobrara
928,3482,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"Nr. Head of Arroyocut in lower white limestone in NE 1/4 SE 1/4 NW 1/4 sec.16, T.20S., R.65W.","Neocrioceras n. sp., Inoceramus sp.",,G.R. Scott,09/07/1961,0,Pueblo 1 SW ,,38.31191,-104.67244,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Neocrioceras n. sp., Inoceramus sp.",,Niobrara
929,3494,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"South valley wall of Arkansas River SE 1/4 NW 1/4 sec. 34, T.20S., R.65W.",Inoceramus undulaptoplicatus,,G.R. Scott,08/02/1961,0,Pueblo 1 SW ,,38.26666,-104.65544,"PP 454-L, Bull 1262, I-408",,02/18/2014,Inoceramus undulaptoplicatus,,Niobrara
930,3495,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"South valley wall of ArKS River SE 1/4 NE 1/4 sec. 34, and SW 1/4 NW 1/4 sec.35, T.20S., R.65W.","Inoceramus platinus Logan, Baculites codyensis",,G.R. Scott,8/2/61 & 3/00/61,0,Pueblo 1 SW ,,38.26784,-104.64526,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus platinus Logan, Baculites codyensis",,Niobrara
931,3498,USA,CO,Huerfano,Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"SE 1/4 sec.10, T.25S., R.67W.","Inoceramus platinus?, Ostrea sp., Baculites sp.",,G.R. Scott,9/15/1961,0,"Walsenburg 1:125,000  ",,37.88493,-104.86974,I-408,,02/18/2014,"Inoceramus platinus?, Ostrea sp., Baculites sp.",,Niobrara
932,3502,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"NW1/4NW1/4 sec. 27, T. 20 S., R. 65 W.",Inoceramus ,,G.R. Scott,7/30/1961,0,Pueblo 1 SW ,,38.2856,-104.66267,"PP 454-L, Bull 1262, I-408",,02/18/2014,Inoceramus ,,Niobrara
933,3505,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"NW1/4SE1/4 sec. 10, T. 20 S., R. 65 W.","Inoceramus simpsoni  Meek, Baculites sp., possibility cf. Inoceramus. Patootensis",,G.R. Scott,9/27/1961,0,Pueblo 1 SW ,,38.32196,-104.65374,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus simpsoni  Meek, Baculites sp., possibility cf. Inoceramus. Patootensis",,Niobrara
934,3506,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"NW1/4NE1/4 sec. 22, T. 20 S., R. 65 W.","Inoceramus  platinus, Ostrea congesta",,G.R. Scott,10/10/1961,0,Pueblo 1 SW ,,38.30067,-104.65202,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus  platinus, Ostrea congesta",,Niobrara
935,3507,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"Deep Arroyo in the SW1/4NW!/4SE1/4 sec. 10. T 20 S., R. 65 W.","Ino. Platinus, Ostrea congesta",,G.R. Scott,9/28/1961,0,Pueblo 1 SW ,,38.3202,-104.65252,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Ino. Platinus, Ostrea congesta",,Niobrara
936,3508,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"Bedrock floor of Dry Creek SW1/4 sec. 34, T. 19S., R.65W.",Ino. platinus,,G.R. Scott,9/28/1961,,Pueblo 1 SW ,,38.34919,-104.65927,"PP 450 C, PP 454-L, Bull 1262, I-408",,02/18/2014,Ino. platinus,,Niobrara
937,3509,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"Bedrock floor of Williams Creek in SE corner NW1/4 sec. 15, T. 20 S., R. 65 W.",Inoceramus platinus,,G.R. Scott,8/17/1961,,Pueblo 1 SW ,,38.30921,-104.6546,"PP 454-L, Bull 1262, I-408",,02/18/2014,Inoceramus platinus,,Niobrara
938,3510,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"Beneath 4th Ave. Bridge over Arkansas River, NW1/4SW1/4NW1/4 sec. 36, T. 20 S., R. 65 W.","Inoceramus cf. I. Balticus Boehm, Baculites sp., Stramentum haworthi Williston",,G.R. Scott,7/20/1961,,Pueblo 1 SW ,,38.26861,-104.62459,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus cf. I. Balticus Boehm, Baculites sp., Stramentum haworthi Williston",,Niobrara
939,3511,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"NE1/4SW1/4NE1/4 sec. 15, T. 20 S.,R. 65 W. In deep arroyo.",Inoceramus cf. I. Balticus ,,G.R. Scott,9/16/1961,,Pueblo 1 SW ,,38.31158,-104.64938,"PP 454-L, Bull 1262, I-408",,02/18/2014,Inoceramus cf. I. Balticus ,,Niobrara
940,3512,USA,CO,Pueblo,Upper Cretaceous,Smoky Hill shale member. Niobrara fm.,Campanian,NA,,"SE1/4SE1/4 sec. 34, T. 19 S., R. 65 W.",Inoceramus cf. I. balticus,,G.R. Scott,8/26/1961,,Pueblo 1 SW ,,38.34839,-104.64669,"PP 454-L, Bull 1262, I-408",,02/18/2014,Ino. Cf. I. balticus,,Niobrara
941,3499,USA,CO,Pueblo,Upper Cretaceous,"Smoky Hill shale member. Niobrara fm., middle shale",Campanian,NA,,"SW 1/4 NW 1/4 sec.10, T.20S., R.65W.","Inoceramus platinus?, Inoceramus undulaptoplicatus?, Baculites sp.",,G.R. Scott,9/27/1961,0,Pueblo 1 SW ,,38.32522,-104.65927,"PP 454-L, Bull 1262, I-408",,02/18/2014,"Inoceramus platinus?, Inoceramus undulaptoplicatus?, Baculites sp.",,Niobrara
948,1706,USA,CO,El Paso,Cretaceous,Smoky Hill yellow chalk (middle) member of Niobrara fm.,,NA,,"SE1/4 NE1/4 sec. 5, T. 12 S., R. 67 W","I. grandis, Ostrea congesta",,G.R. Scott,1/17/1958,,Palmer Lake,Palmer Lake,39.0375,-104.9078,,,02/18/2014,"I. grandis, Ostrea congesta",,Niobrara
1058,4367,USA,CO,Boulder,Cretaceous,Upper part of Niobrara Formation.,,NA,,"SW¼SW¼ sec. 30, T. 2 N., R. 70 W. ","Baculites, Inoceramus",,G.R. Scott,06/10/1955,,Boulder SE,,40.10392,-105.27972,,,02/18/2014,"Baculites, Inoceramus",,Niobrara
474,7117,USA,WY,Carbon,Cretaceous,Haystack Mountains Formation. From 190 ft below base of O'Brien Springs Sandstone Mbr.,"Campanian, Middle  80.04 MY",NA,,"NE1/4 SE1/4 sec. 1, T. 23 N., R. 87 W",Baculites cf. B. obtusus Meek,,E. A. Merewether,8/30/1969,OF-69-13D,Rawlins NW  ,,41.99161,-107.16049,,,02/18/2014,Baculites cf. B. obtusus Meek,,O'Brien
475,7120,USA,WY,Carbon,Cretaceous,Haystack Mountains Formation. From 20 - 50 ft below the O'Brien Springs Sandstone Mbr.,"Campanian, Middle  80.04 MY",NA,,"NW1/4 NE1/4  sec. 31, T. 23 N., R. 86 W.",Baculites obtusus Meek,Baculites obtusus,E. A. Merewether,8/31/1969,OF-69-13D,Rawlins NW  ,,41.92676,-107.14494,,,02/18/2014,Baculites obtusus Meek,,O'Brien
476,7116,USA,WY,Carbon,Cretaceous,Haystack Mountains Formation. From 235 ft below base of O'Brien Springs Sandstone Mbr.,"Campanian, Lower. about 80.9 MY",NA,,"NE1/4 SE1/4 sec. 1, T. 23 N., R. 87 W.","Oxytoma nebrascana (Evans and Shumard), Baculites sp. (smooth)",,E. A. Merewether,8/30/1969,OF-69-13D,Rawlins NW  ,,41.98809,-107.16061,,,02/18/2014,"Oxytoma nebrascana (Evans and Shumard), Baculites sp. (smooth)",,O'Brien
744,10759,USA,TX,Hudspeth,Cretaceous,"Ojinaga Fm., about 60' above base",Campanian,NA,,"East side of Mule Canyon 2,800' N. 650 W. of Love triangulation station, Same locality as D10757 but about 150' father northwest",Turrilites acutes,,Hook ,4/26/1979,0,Eagle Mountains SW,Eagle Mountains SW,30.81108,-105.2119,,,02/18/2014,Turrilites acutes,,Ojinaga
745,10761,USA,TX,Hudspeth,Cretaceous,"Ojinaga Fm., from small yellow-weathering nodulars of ls.",Campanian,NA,,"Mule Canyon 2,600' S. 38 0 W. of Love triangulation station",Desmoceras,,Hook & W. A. Cobban ,4/26/1979,0,Eagle Mountains SW,Eagle Mountains SW,30.80193,-105.20887,,,02/18/2014,Desmoceras,,Ojinaga
746,10757,USA,TX,Hudspeth,Cretaceous,"Ojinaga Fm., from soft massive 9-in-thick ls. bed 30' above base",Campanian,NA,,"East side of Mule Canyon 2,800' N. 650 W. of Love triangulation station",Desmoceras,Ostrea beloiti,Hook & W. A. Cobban ,4/26/1979,0,Eagle Mountains SW,Eagle Mountains SW,30.81075,-105.2115,,,02/18/2014,Desmoceras,,Ojinaga
747,10758,USA,TX,Hudspeth,Cretaceous,"Ojinaga Fm., from soft massive 9-in-thick ls. bed 30' above base",Campanian,NA,,"East side of Mule Canyon 2,800' N. 650 W. of Love triangulation station, Same locality as D10757 but about 150' father northwest",Ostrea beloiti,Ostrea beloiti,Hook & W. A. Cobban ,4/26/1979,0,Eagle Mountains SW,Eagle Mountains SW,30.81108,-105.2119,,,02/18/2014,Ostrea beloiti,,Ojinaga
748,10760,USA,TX,Hudspeth,Cretaceous,Ojinaga Formation from ridge-forming platy ls. layer in dark shale unit,Campanian,NA,,"Mule Canyon 2,000' S. 73 0 W. of Love triangulation station",Neoslingoceras n. sp,,Hook & W. A. Cobban ,4/26/1979,0,Eagle Mountains SW,Eagle Mountains SW,30.80601,-105.20887,,,02/18/2014,Neoslingoceras n. sp,,Ojinaga
750,9933,USA,AR,Sevier,Cretaceous,Ozan,Campanian,NA,,"SW1/4 sec. 24, T. 11 S. , R. 29 W.  Beside White Cliff Road",Baculites,,"Clardy, Burkholder Cobban",1974,0,Ben Lomand,,33.78635,-94.05407,,,02/18/2014,Baculites,,Ozan
751,9944,USA,AR,Howard,Cretaceous,Ozan Formation,Campanian,NA,,"Hillside just north of road in the NW1/4NE1/4NW1/4 sec. 8, T. 11 S. , R. 27 W.",Exogyra,,B.F.Clardy,01/11/1975,0,Mineral Springs South .,,33.82165,-93.91122,,,02/18/2014,Exogyra,,Ozan
752,9939,USA,AR,Little River,Cretaceous,"Ozan Formation, from a hard chalky limestone bed",Campanian,NA,,"North side of Foreman- Arkinda road in the SW1/4SE1/4NW1/4 sec. 18, T. 12 S. , R. 32 W. ",Baculites taylorensis,,B.F.Clardy,02/11/1975,0,Foreman,,33.72933,-94.45646,,,02/18/2014,Baculites taylorensis,,Ozan
985,10154,USA,TX,Fannin,Cretaceous,Taylor Marlstone. [Ozan Fm.],Campanian,NA,,"north Sulphur River, 21.6 miles NW of center of Ladonia","Menites (Delawarella) danei, Trachyscaphites spiniger spiniger (Schluter, 1872)",,"Cobban, Burkholder, Clardy",1973 and 1975,0,,,33.4608,-95.918,"Bull 1985, AR GS Bull 1",,02/18/2014,Trachyscaphites spiniger,,Ozan
1042,8834,USA,AR,Hemstead,Cretaceous,Upper 10' of Ozan Formation ,Campanian,NA,,"Same locality as D8008. Ditch on east side of State Route 4, 3 miles south of Ozan, SW1/4 SW1/4 NE1/4 sec. 8, T. 11 S., R. 25 W.",Agerostrea falcata,,W. A. Cobban ,04/11/1973,,Washington 7-1/2  ,,33.81091,-93.70723,,,02/18/2014,Agerostrea falcata,,Ozan
